,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,wifi,private_entrance,closet,cable_tv,dedicated_workspace,smart_lock,smoke_alarm,security_cameras,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
3039,5430206.0,within an hour,1.0,0.71,False,6.0,True,True,SÃ£o CristÃ³vÃ£o,-22.90246,-43.22566,Shared room,5,2.0,1.0,6.0,"[""Children\u2019s dinnerware"", ""Bed linens"", ""Air conditioning"", ""Hangers"", ""Free street parking"", ""First aid kit"", ""Extra pillows and blankets"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Ethernet connection"", ""Pack \u2019n play/Travel crib"", ""Host greets you"", ""High chair"", ""Hot water"", ""Wifi"", ""Window guards"", ""TV""]",True,False,False,False,False,False,False,False,207,1,10,365,8,0,5.0,4.86,5.0,5.0,5.0,4.33,5.0,True,6,0.09
3063,5212620.0,within a few hours,1.0,0.14,False,5.0,True,False,Leme,-22.96016,-43.17028,Shared room,8,2.0,1.0,8.0,"[""Cable TV"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,55,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,5,0.0
3064,5212678.0,within a few hours,1.0,0.14,False,5.0,True,False,Leme,-22.96082,-43.17035,Shared room,6,2.0,1.0,6.0,"[""Cable TV"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,105,1,1125,365,2,0,4.0,2.5,3.5,5.0,4.0,3.0,4.0,False,5,0.02
3097,6475187.0,a few days or more,0.0,0.0,False,1.0,True,True,HumaitÃ¡,-22.95611,-43.20055,Shared room,2,1.5,1.0,2.0,"[""Washer"", ""Kitchen""]",False,False,False,False,False,False,False,False,309,4,15,364,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
3176,6622112.0,within a day,0.7,0.83,False,5.0,True,False,BrÃ¡s de Pina,-22.82514,-43.28482,Shared room,8,2.0,1.0,8.0,"[""Cable TV"", ""Air conditioning"", ""Fire extinguisher"", ""Dedicated workspace"", ""Refrigerator"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable"", ""Free parking on premises""]",True,False,False,True,True,False,False,False,106,1,90,90,2,0,4.0,4.5,4.0,5.0,4.5,3.5,4.5,False,5,0.02
3191,5746600.0,a few days or more,0.0,0.0,False,1.0,True,False,Vidigal,-22.99244,-43.23428,Shared room,1,1.0,1.0,1.0,"[""Cable TV"", ""Hangers"", ""Dryer"", ""First aid kit"", ""Breakfast"", ""Essentials"", ""Washer"", ""Shampoo"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,55,2,1125,365,3,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,0.04
3451,8237716.0,within a few hours,1.0,1.0,False,6.0,True,True,SÃ£o Conrado,-22.99656,-43.27077,Shared room,8,1.0,1.0,8.0,"[""Air conditioning"", ""Essentials"", ""Shared patio or balcony"", ""Long term stays allowed"", ""Kitchen"", ""Shared pool"", ""Free parking on premises""]",False,False,False,False,False,False,False,False,150,1,1125,361,1,0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,True,4,0.02
3484,7746353.0,unknown,0.0,0.0,False,1.0,True,False,Recreio dos Bandeirantes,-23.03519,-43.49321,Shared room,8,3.0,1.0,11.0,"[""Cable TV"", ""First aid kit"", ""Breakfast"", ""Essentials"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable"", ""Free parking on premises""]",True,False,False,True,False,False,False,False,101,1,1125,0,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
3569,8438021.0,within an hour,1.0,0.83,False,10.0,True,True,Vidigal,-22.99668,-43.23932,Shared room,1,1.0,1.0,1.0,"[""Bed linens"", ""Air conditioning"", ""Hangers"", ""Cooking basics"", ""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Coffee maker"", ""Refrigerator"", ""Host greets you"", ""Oven"", ""Wifi"", ""BBQ grill"", ""Long term stays allowed"", ""Kitchen""]",True,False,False,False,False,False,False,False,56,1,90,362,13,2,4.92,4.92,4.83,4.82,5.0,4.82,4.82,True,10,0.16
3663,8541063.0,a few days or more,0.0,0.0,False,1.0,True,False,Centro,-22.91592,-43.1776,Shared room,1,1.0,1.0,1.0,"[""Cable TV"", ""Heating"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,120,10,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
3716,9412425.0,within an hour,1.0,0.89,True,16.0,True,True,Curicica,-22.94821,-43.38566,Shared room,5,0.0,1.0,5.0,"[""Bed linens"", ""Fire extinguisher"", ""Hangers"", ""Free street parking"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Luggage dropoff allowed"", ""Breakfast"", ""Security cameras on property"", ""Paid washer"", ""Smoke alarm"", ""Hot water"", ""Wifi"", ""BBQ grill"", ""Long term stays allowed"", ""Backyard"", ""Patio or balcony"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,True,True,120,1,30,267,16,3,5.0,4.94,4.88,4.94,4.94,4.81,5.0,True,15,0.22
3910,9651430.0,a few days or more,0.0,0.0,False,1.0,True,False,GrajaÃº,-22.92036,-43.26042,Shared room,1,1.0,1.0,11.0,"[""Air conditioning"", ""Fire extinguisher"", ""Wifi"", ""Kitchen"", ""TV""]",True,False,False,False,False,False,False,False,35,7,7,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
3914,10044026.0,within an hour,1.0,0.89,True,16.0,True,True,Curicica,-22.95083,-43.38277,Shared room,5,0.0,1.0,5.0,"[""Bed linens"", ""Fire extinguisher"", ""Hangers"", ""Free street parking"", ""Hair dryer"", ""Iron"", ""Luggage dropoff allowed"", ""Breakfast"", ""Security cameras on property"", ""Paid washer"", ""Smoke alarm"", ""Hot water"", ""Wifi"", ""BBQ grill"", ""Long term stays allowed"", ""Backyard"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,True,True,120,1,30,362,11,2,4.91,4.91,5.0,4.64,4.82,4.36,4.91,True,15,0.13
3993,10123138.0,within an hour,1.0,0.89,True,16.0,True,True,Curicica,-22.94864,-43.38305,Shared room,5,0.0,1.0,5.0,"[""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Paid washer"", ""Bed linens"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Security cameras on property"", ""Wifi"", ""BBQ grill"", ""TV with standard cable"", ""Free parking on premises"", ""Cable TV"", ""Hangers"", ""Refrigerator"", ""Fire extinguisher"", ""Breakfast"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Backyard"", ""Stove""]",True,False,False,True,False,False,False,True,120,1,30,354,1,1,5.0,5.0,5.0,5.0,5.0,4.0,5.0,True,15,1.0
4242,10524885.0,a few days or more,0.0,0.0,False,1.0,True,True,Parque Anchieta,-22.82802,-43.40133,Shared room,6,1.5,1.0,6.0,"[""Cable TV"", ""Dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable"", ""Free parking on premises""]",True,False,False,True,False,False,False,False,55,1,1125,365,2,0,5.0,4.5,5.0,5.0,5.0,4.5,5.0,False,1,0.03
4287,10549548.0,within an hour,1.0,0.89,True,16.0,True,True,Curicica,-22.94895,-43.38318,Shared room,5,0.0,1.0,5.0,"[""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Smoke alarm"", ""Paid washer \u2013 In building"", ""Bed linens"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Security cameras on property"", ""Wifi"", ""BBQ grill"", ""TV"", ""Free parking on premises"", ""Shared fenced garden or backyard"", ""Hangers"", ""Refrigerator"", ""Fire extinguisher"", ""Breakfast"", ""Shared patio or balcony"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware""]",True,False,False,False,False,False,True,True,120,1,30,267,11,0,5.0,5.0,5.0,5.0,5.0,4.64,4.91,True,15,0.15
4433,10846603.0,unknown,0.0,0.0,False,1.0,True,False,MaracanÃ£,-22.91802,-43.23288,Shared room,4,1.0,1.0,4.0,"[""Breakfast"", ""Essentials"", ""Long term stays allowed""]",False,False,False,False,False,False,False,False,600,5,60,364,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
4473,11051931.0,within a day,1.0,0.78,False,5.0,True,True,Santa Teresa,-22.92452,-43.19236,Shared room,6,2.0,1.0,1.0,"[""Air conditioning"", ""Cooking basics"", ""First aid kit"", ""Essentials"", ""Refrigerator"", ""Pool"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,90,2,1125,365,8,1,4.88,4.88,4.75,4.88,5.0,4.75,5.0,False,5,0.1
4489,11054380.0,within a day,1.0,0.78,False,5.0,True,True,Santa Teresa,-22.92451,-43.19044,Shared room,4,2.0,1.0,1.0,"[""Air conditioning"", ""Essentials"", ""Refrigerator"", ""Pool"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,90,2,1125,365,3,0,4.67,5.0,5.0,4.67,5.0,4.33,5.0,False,5,0.04
4506,11079283.0,within a day,1.0,0.78,False,5.0,True,True,Santa Teresa,-22.92329,-43.19033,Shared room,6,2.0,1.0,1.0,"[""Air conditioning"", ""Cooking basics"", ""Essentials"", ""Refrigerator"", ""Pool"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,90,2,1125,365,8,0,4.38,4.63,4.13,4.38,4.25,4.0,4.38,False,5,0.1
4515,11085173.0,within a few hours,0.97,0.96,False,13.0,True,True,JacarepaguÃ¡,-22.96454,-43.40303,Shared room,3,1.0,1.0,3.0,"[""Air conditioning"", ""Hangers"", ""First aid kit"", ""Breakfast"", ""Essentials"", ""Washer"", ""Pool"", ""Long term stays allowed"", ""Kitchen"", ""Free parking on premises""]",False,False,False,False,False,False,False,False,120,1,1125,361,12,3,4.92,5.0,4.83,4.92,5.0,4.5,4.83,False,12,0.16
4523,11085641.0,within a few hours,0.97,0.96,False,13.0,True,True,JacarepaguÃ¡,-22.96389,-43.40306,Shared room,5,1.0,1.0,5.0,"[""Cable TV"", ""Air conditioning"", ""Hangers"", ""First aid kit"", ""Breakfast"", ""Essentials"", ""Washer"", ""Pool"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable"", ""Free parking on premises""]",False,False,False,True,False,False,False,False,120,1,1125,364,5,3,5.0,5.0,4.8,5.0,5.0,5.0,5.0,False,12,0.07
4530,11096932.0,within a day,1.0,0.78,False,5.0,True,True,Santa Teresa,-22.92473,-43.19264,Shared room,6,2.0,1.0,1.0,"[""Bed linens"", ""Air conditioning"", ""Cooking basics"", ""First aid kit"", ""Essentials"", ""Refrigerator"", ""Pool"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Free parking on premises""]",False,False,False,False,False,False,False,False,90,2,1125,365,4,1,4.75,5.0,5.0,5.0,5.0,4.5,5.0,False,5,0.05
4603,11020084.0,within a few hours,1.0,0.71,True,7.0,True,True,Santa Teresa,-22.91952,-43.18097,Shared room,6,1.0,1.0,6.0,"[""Cable TV"", ""Air conditioning"", ""Fire extinguisher"", ""Free street parking"", ""Cooking basics"", ""Iron"", ""Essentials"", ""Microwave"", ""Refrigerator"", ""Host greets you"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Patio or balcony"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,52,2,1125,354,34,16,4.97,4.97,4.94,5.0,5.0,4.97,4.94,False,7,0.42
4631,11232006.0,within a few hours,1.0,0.71,True,7.0,True,True,Santa Teresa,-22.91857,-43.18098,Shared room,4,1.0,1.0,6.0,"[""Cable TV"", ""Air conditioning"", ""Fire extinguisher"", ""Free street parking"", ""Cooking basics"", ""Iron"", ""Essentials"", ""Host greets you"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Patio or balcony"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,52,2,1125,365,23,11,5.0,5.0,4.87,5.0,5.0,4.96,4.96,False,7,0.29
4643,11031580.0,unknown,0.0,0.0,False,1.0,True,False,Barra da Tijuca,-23.01019,-43.31939,Shared room,2,1.0,1.0,1.0,"[""Cable TV"", ""Bed linens"", ""Air conditioning"", ""Hangers"", ""Iron"", ""Essentials"", ""Building staff"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Elevator"", ""TV with standard cable"", ""Free parking on premises""]",True,False,False,True,False,False,False,False,490,1,1125,365,7,0,4.86,4.86,4.71,5.0,4.86,5.0,4.57,False,1,0.09
4657,11452417.0,unknown,0.0,0.0,False,1.0,True,False,Recreio dos Bandeirantes,-23.0207,-43.45358,Shared room,1,1.0,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""First aid kit"", ""Iron"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen""]",True,False,False,False,False,False,False,False,4000,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
4674,11266507.0,unknown,0.0,0.0,False,1.0,True,False,Copacabana,-22.9671,-43.18598,Shared room,1,1.0,1.0,2.0,"[""Cable TV"", ""Air conditioning"", ""Hangers"", ""Hair dryer"", ""Iron"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,10000,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
4764,11539079.0,within a few hours,0.97,0.96,False,13.0,True,True,JacarepaguÃ¡,-22.96606,-43.40512,Shared room,5,1.0,1.0,5.0,"[""Breakfast"", ""Essentials"", ""Long term stays allowed"", ""Air conditioning""]",False,False,False,False,False,False,False,False,120,4,1125,364,4,2,5.0,4.75,5.0,5.0,5.0,4.75,4.5,False,12,0.05
4767,11539344.0,within a few hours,0.97,0.96,False,13.0,True,True,JacarepaguÃ¡,-22.9641,-43.40589,Shared room,4,1.0,1.0,4.0,"[""Breakfast"", ""Essentials"", ""Long term stays allowed"", ""Air conditioning""]",False,False,False,False,False,False,False,False,120,4,1125,364,4,2,5.0,5.0,5.0,5.0,5.0,5.0,4.75,False,12,0.05
4769,11540213.0,within a few hours,0.97,0.96,False,13.0,True,True,JacarepaguÃ¡,-22.96616,-43.40643,Shared room,5,1.0,1.0,5.0,"[""Breakfast"", ""Essentials"", ""Long term stays allowed"", ""Air conditioning""]",False,False,False,False,False,False,False,False,120,4,1125,364,3,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,12,0.04
4772,11540547.0,within a few hours,0.97,0.96,False,13.0,True,True,JacarepaguÃ¡,-22.96451,-43.40664,Shared room,5,1.0,1.0,5.0,"[""Air conditioning"", ""Free street parking"", ""Breakfast"", ""Essentials"", ""Hot water"", ""Long term stays allowed""]",False,False,False,False,False,False,False,False,120,1,1125,364,5,3,5.0,4.6,5.0,5.0,5.0,4.8,4.8,False,12,0.07
4774,11540819.0,within a few hours,0.97,0.96,False,13.0,True,True,JacarepaguÃ¡,-22.96538,-43.40643,Shared room,3,1.0,1.0,3.0,"[""Breakfast"", ""Essentials"", ""Long term stays allowed"", ""Air conditioning""]",False,False,False,False,False,False,False,False,120,4,1125,364,4,2,4.75,4.75,5.0,5.0,5.0,4.5,5.0,False,12,0.05
4902,12148206.0,within an hour,0.9,1.0,False,1.0,True,False,JacarepaguÃ¡,-22.9711,-43.3961,Shared room,2,2.5,1.0,1.0,"[""Fire extinguisher"", ""First aid kit"", ""Private pool"", ""Wifi"", ""Window AC unit"", ""BBQ grill"", ""Long term stays allowed"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,500,1,365,365,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,3.0
5002,12055898.0,unknown,0.0,0.0,False,1.0,True,False,JacarÃ©,-22.89419,-43.25261,Shared room,4,1.0,1.0,4.0,"[""Keypad"", ""First aid kit"", ""Breakfast"", ""Essentials"", ""Washer"", ""Shampoo"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,150,1,1125,180,1,0,0.0,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.01
5090,12408180.0,unknown,0.0,0.0,False,1.0,True,False,Pechincha,-22.93613,-43.36259,Shared room,5,1.0,1.0,3.0,"[""Cable TV"", ""Air conditioning"", ""Hangers"", ""Iron"", ""Breakfast"", ""Washer"", ""Shampoo"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable"", ""Free parking on premises""]",False,False,False,True,False,False,False,False,7500,1,1125,89,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
5146,12932572.0,unknown,0.0,0.0,False,1.0,True,False,Rocha,-22.90168,-43.2459,Shared room,2,1.0,1.0,2.0,"[""Fire extinguisher"", ""Hangers"", ""First aid kit"", ""Breakfast"", ""Essentials"", ""Wifi"", ""Kitchen"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,413,1,15,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
5178,12525002.0,within an hour,1.0,1.0,False,13.0,True,True,Botafogo,-22.95365,-43.1876,Shared room,1,4.0,1.0,8.0,"[""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""60\"" HDTV with Amazon Prime Video, Apple TV, HBO Max, Netflix, premium cable"", ""Window AC unit"", ""Kitchen"", ""Host greets you"", ""Fast wifi \u2013 538 Mbps"", ""Bed linens"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Security cameras on property"", ""Oven"", ""BBQ grill"", ""Freezer"", ""Game console"", ""Refrigerator"", ""Ceiling fan"", ""Patio or balcony"", ""Paid street parking off premises"", ""Fire extinguisher"", ""First aid kit"", ""Barbecue utensils"", ""Baking sheet"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",False,False,False,False,False,False,False,True,56,1,365,98,50,32,4.57,4.71,4.53,4.82,4.82,4.86,4.71,True,12,0.67
5493,13129803.0,unknown,0.0,0.0,False,1.0,True,False,JacarepaguÃ¡,-22.96596,-43.38699,Shared room,4,1.0,1.0,4.0,"[""Air conditioning"", ""Breakfast"", ""Essentials"", ""Wifi"", ""Long term stays allowed"", ""TV""]",True,False,False,False,False,False,False,False,2320,5,29,358,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
5573,13168866.0,within a few hours,1.0,0.71,True,7.0,True,True,Santa Teresa,-22.91746,-43.18002,Shared room,6,1.0,1.0,6.0,"[""Cable TV"", ""Air conditioning"", ""Fire extinguisher"", ""Free street parking"", ""Essentials"", ""Host greets you"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,85,2,29,364,3,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,7,0.04
5831,13514699.0,within a day,0.55,1.0,False,1.0,True,False,Copacabana,-22.98048,-43.19581,Shared room,4,3.0,1.0,4.0,"[""Cable TV"", ""Iron"", ""Essentials"", ""Washer"", ""Breakfast"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,77,1,1125,214,1,0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,True,1,0.01
5929,13697756.0,within a day,0.5,1.0,False,1.0,True,False,Botafogo,-22.9452,-43.18486,Shared room,3,2.0,1.0,3.0,"[""Cable TV"", ""Air conditioning"", ""Hangers"", ""Essentials"", ""Wifi"", ""Long term stays allowed"", ""Elevator"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,982,1,1125,180,7,0,5.0,5.0,4.83,5.0,5.0,5.0,5.0,True,1,0.09
5940,13620843.0,unknown,0.0,0.0,False,1.0,True,True,Vila Isabel,-22.91711,-43.24885,Shared room,2,2.0,1.0,1.0,"[""Air conditioning"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Essentials"", ""Washer"", ""Breakfast"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV""]",True,False,False,False,False,False,False,False,181,5,1125,358,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
6001,13717872.0,within a day,0.8,0.7,False,6.0,True,True,Botafogo,-22.95534,-43.17274,Shared room,8,2.5,1.0,4.0,"[""Cable TV"", ""Paid parking off premises"", ""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""Dedicated workspace"", ""Washer"", ""Coffee maker"", ""Refrigerator"", ""Host greets you"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Patio or balcony"", ""TV with standard cable""]",True,False,False,True,True,False,False,False,200,5,30,358,2,0,4.5,5.0,4.5,5.0,5.0,4.5,4.5,False,6,0.03
6027,13844573.0,within an hour,1.0,0.82,False,3.0,True,True,Copacabana,-22.97993,-43.19039,Shared room,1,1.0,1.0,1.0,"[""Iron"", ""Essentials"", ""Microwave"", ""Beach essentials"", ""Toaster"", ""Kitchen"", ""Portable air conditioning"", ""Bed linens"", ""Paid parking on premises"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Cleaning before checkout"", ""Private hot tub"", ""HDTV with standard cable"", ""Oven"", ""Wifi \u2013 17 Mbps"", ""Wine glasses"", ""Pour-over coffee"", ""Free parking on premises"", ""Cable TV"", ""Paid parking off premises"", ""Hangers"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Refrigerator"", ""Building staff"", ""Drying rack for clothing"", ""Fire extinguisher"", ""First aid kit"", ""Breakfast"", ""Coffee maker"", ""Cleaning products"", ""Shared patio or balcony"", ""Hot water"", ""Dishes and silverware"", ""Stove""]",True,False,False,True,False,False,False,False,80,5,15,355,18,5,4.94,4.67,4.83,4.94,4.83,4.94,4.83,False,3,0.32
