,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,wifi,private_entrance,closet,cable_tv,dedicated_workspace,smart_lock,smoke_alarm,security_cameras,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
290,2848002.0,within an hour,1.0,0.64,False,5,True,True,CoyoacÃ¡n,19.35445,-99.16251,Private room,2,1.0,1.0,1.0,True,True,False,True,False,False,False,False,1300.0,1,365,264,24,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,5,0.24
292,2848113.0,within an hour,1.0,0.64,False,5,True,True,CoyoacÃ¡n,19.35472,-99.16258,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,False,False,1300.0,1,365,325,53,0,4.88,4.96,5.0,4.96,4.9,4.98,4.86,False,5,0.53
294,2863598.0,within an hour,1.0,1.0,True,1,True,True,Benito JuÃ¡rez,19.39213,-99.17207,Private room,1,3.0,1.0,1.0,False,False,True,False,True,False,False,False,400.0,2,1125,237,19,19,5.0,4.95,4.84,5.0,5.0,5.0,4.95,False,1,3.73
295,2865649.0,unknown,0.0,0.0,False,2,True,True,Miguel Hidalgo,19.43229,-99.19026,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,1598.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
296,3922759.0,a few days or more,0.0,0.0,False,3,True,False,CuauhtÃ©moc,19.41561,-99.1795,Private room,2,1.0,1.0,1.0,True,False,False,True,False,False,False,False,1418.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,3,0.0
297,3923096.0,a few days or more,0.0,0.0,False,3,True,False,Miguel Hidalgo,19.41783,-99.17982,Private room,2,1.0,1.0,1.0,False,False,False,False,False,False,False,False,1258.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,3,0.0
299,3924861.0,unknown,0.0,1.0,False,3,True,False,CoyoacÃ¡n,19.35557,-99.16584,Private room,2,1.0,1.0,1.0,True,False,False,True,True,False,False,True,2100.0,1,365,351,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,3,0.03
300,2867671.0,unknown,0.0,1.0,False,1,True,False,Benito JuÃ¡rez,19.37748,-99.18156,Private room,2,1.0,1.0,1.0,True,True,False,True,False,False,True,False,1300.0,2,30,360,5,1,4.75,5.0,5.0,5.0,5.0,4.5,4.75,True,1,0.05
306,2918765.0,within a few hours,1.0,0.62,False,1,True,True,Miguel Hidalgo,19.42297,-99.20626,Private room,2,1.0,1.0,1.0,True,False,False,True,True,True,False,False,910.0,10,1125,365,13,2,4.77,4.85,4.92,5.0,5.0,5.0,4.85,False,1,0.35
307,3947107.0,within a day,0.8,0.14,False,5,True,True,Tlalpan,19.29362,-99.16224,Private room,1,2.0,2.0,1.0,True,False,False,False,False,False,False,False,300.0,1,1125,365,30,1,4.59,4.62,4.55,4.79,4.9,4.83,4.76,False,4,0.31
308,3962866.0,within an hour,1.0,0.6,False,1,True,False,CuauhtÃ©moc,19.41075,-99.17652,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,200.0,1,4,356,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
310,3963443.0,within an hour,1.0,1.0,False,4,True,True,Tlalpan,19.29164,-99.16195,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,1250.0,5,15,0,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,2,0.0
314,4000119.0,within an hour,1.0,0.84,False,1,True,True,CuauhtÃ©moc,19.42117,-99.16809,Private room,1,1.0,1.0,1.0,True,False,True,False,False,False,False,False,590.0,1,30,90,21,13,4.9,4.89,4.74,4.95,4.95,5.0,4.79,False,1,0.21
325,4041762.0,unknown,0.0,0.0,False,2,True,True,CuauhtÃ©moc,19.43338,-99.15891,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,655.0,2,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,2,0.0
327,4062881.0,within a day,1.0,0.96,True,3,True,True,Ãlvaro ObregÃ³n,19.35059,-99.1978,Private room,1,1.5,1.0,1.0,True,False,False,False,True,False,False,False,389.0,2,1125,365,35,21,5.0,4.91,4.97,5.0,4.94,4.97,4.97,False,3,0.4
331,4263660.0,within an hour,1.0,0.85,False,1,True,True,CuauhtÃ©moc,19.42699,-99.1351,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,True,False,403.0,1,5,340,383,22,4.68,4.76,4.86,4.87,4.84,4.9,4.74,False,1,3.97
333,4269477.0,within a day,1.0,0.0,False,2,True,True,Benito JuÃ¡rez,19.36306,-99.16338,Private room,2,1.5,1.0,1.0,True,False,False,True,False,False,False,True,800.0,4,1125,355,2,0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,True,2,0.03
334,4091848.0,within a day,0.8,0.95,False,1,True,True,CuauhtÃ©moc,19.43025,-99.17326,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,450.0,2,30,336,64,10,4.66,4.7,4.6,4.85,4.85,4.88,4.7,False,1,0.68
335,4274998.0,within a few hours,0.9,0.77,True,10,True,True,Tlalpan,19.29548,-99.19127,Private room,2,1.0,1.0,1.0,True,False,False,True,True,False,True,False,3200.0,1,1125,352,1,0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,False,9,0.02
336,4276768.0,within an hour,1.0,0.67,False,1,True,False,Tlalpan,19.30177,-99.12838,Private room,2,1.0,1.0,2.0,True,False,False,False,False,False,False,False,550.0,1,1125,361,12,3,5.0,5.0,5.0,5.0,5.0,4.92,5.0,True,1,0.17
339,4286935.0,within an hour,1.0,0.99,True,6,True,True,Miguel Hidalgo,19.40755,-99.1864,Private room,5,2.0,2.0,3.0,True,True,False,True,False,False,False,True,1098.0,2,1125,179,34,0,4.76,4.88,4.88,4.88,4.88,4.74,4.71,False,6,0.36
340,4097894.0,within an hour,1.0,0.99,True,4,True,True,CoyoacÃ¡n,19.35291,-99.16764,Private room,2,1.5,1.0,1.0,True,False,False,False,False,False,True,False,700.0,2,1125,305,184,40,4.92,4.94,4.94,4.99,4.98,5.0,4.94,True,3,2.23
344,4330122.0,within a day,0.5,0.0,False,2,True,True,Tlalpan,19.28901,-99.14271,Private room,1,1.5,1.0,1.0,True,False,False,False,False,False,True,False,290.0,1,15,256,67,0,4.97,4.97,4.96,4.97,4.97,4.86,4.95,False,2,0.72
347,4343260.0,within an hour,1.0,1.0,False,3,True,False,Ãlvaro ObregÃ³n,19.33744,-99.20311,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,650.0,1,1125,79,10,1,4.8,5.0,4.7,4.9,5.0,4.9,4.7,True,2,0.19
348,4390555.0,within a day,1.0,0.0,False,1,True,True,Benito JuÃ¡rez,19.39628,-99.15343,Private room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,True,300.0,3,1125,363,2,0,3.5,3.0,3.0,3.5,3.0,3.5,3.0,False,1,0.04
351,4149567.0,within a day,1.0,0.0,False,1,True,False,Cuajimalpa de Morelos,19.35777,-99.28444,Private room,1,1.0,1.0,1.0,True,False,False,True,False,False,False,False,1000.0,1,10,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
355,4173593.0,within a day,1.0,0.0,False,1,True,True,CuauhtÃ©moc,19.41325,-99.15733,Private room,1,1.0,1.0,2.0,True,False,True,False,True,False,False,False,707.0,7,1125,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
356,4430765.0,within an hour,1.0,0.55,True,4,True,True,CoyoacÃ¡n,19.35226,-99.16233,Private room,2,1.0,1.0,2.0,True,True,False,False,True,False,False,False,400.0,28,1125,280,23,0,4.91,4.95,5.0,5.0,5.0,4.95,4.9,False,4,0.24
362,4469994.0,unknown,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.40662,-99.17301,Private room,2,1.0,1.0,1.0,True,False,False,True,False,False,False,False,1598.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
371,5287695.0,within an hour,1.0,0.99,True,5,True,True,CuauhtÃ©moc,19.42876,-99.13445,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,False,750.0,2,1125,335,309,31,4.91,4.92,4.94,4.86,4.89,4.94,4.89,False,5,3.38
372,4509191.0,a few days or more,0.33,0.5,False,4,True,True,CuauhtÃ©moc,19.40338,-99.16555,Private room,1,1.0,1.0,1.0,True,False,False,True,False,False,False,False,600.0,2,1125,90,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,3,0.0
374,4519487.0,within a day,0.7,0.67,False,2,True,True,Tlalpan,19.26894,-99.17053,Private room,1,1.5,1.0,1.0,True,True,False,False,False,False,False,False,428.0,6,1125,335,6,0,4.33,4.67,4.67,4.5,4.17,3.83,4.67,False,2,0.07
375,5289079.0,unknown,0.0,0.0,False,1,True,True,CuauhtÃ©moc,19.41156,-99.15786,Private room,2,1.0,1.0,1.0,True,False,False,True,False,False,False,False,388.0,2,1125,83,31,0,4.68,4.94,4.52,4.9,4.93,4.93,4.8,False,1,0.36
376,4530119.0,within a day,0.5,0.0,False,1,True,True,Benito JuÃ¡rez,19.39841,-99.13573,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,450.0,2,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
377,4550512.0,within an hour,1.0,0.83,False,1,True,True,CoyoacÃ¡n,19.35156,-99.16508,Private room,2,1.5,1.0,1.0,True,False,False,True,True,False,True,False,1200.0,1,1125,136,73,0,4.96,4.93,4.93,4.97,4.96,5.0,4.94,False,1,0.77
378,5298333.0,within an hour,1.0,0.93,True,2,True,True,CoyoacÃ¡n,19.34447,-99.16036,Private room,1,1.5,1.0,1.0,True,True,False,False,True,False,True,False,320.0,1,1125,364,111,14,4.9,4.89,4.88,4.85,4.92,4.9,4.87,False,2,1.3
380,4567682.0,within a day,1.0,0.75,False,3,True,True,CuauhtÃ©moc,19.40693,-99.17778,Private room,2,1.0,1.0,1.0,True,False,True,True,False,False,True,False,1200.0,2,1125,326,4,1,4.25,4.0,4.25,4.25,5.0,5.0,3.75,False,3,0.09
385,5318552.0,within a day,1.0,0.0,False,1,True,False,CoyoacÃ¡n,19.35744,-99.15411,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,420.0,1,1125,330,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.04
386,4621933.0,within an hour,1.0,0.56,False,3,True,True,Benito JuÃ¡rez,19.38266,-99.15167,Private room,2,1.0,1.0,1.0,True,False,False,True,False,False,False,False,550.0,3,30,352,22,0,4.77,5.0,4.95,5.0,4.9,4.95,5.0,False,2,0.24
387,5345394.0,within an hour,1.0,0.75,False,1,True,True,Iztacalco,19.39981,-99.09551,Private room,2,1.0,1.0,1.0,True,True,False,True,True,False,False,False,505.0,30,60,180,211,0,4.84,4.84,4.94,4.9,4.91,4.76,4.87,True,1,2.29
389,4642549.0,within a day,0.88,0.79,False,7,True,True,CoyoacÃ¡n,19.34601,-99.16372,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,2000.0,1,1125,316,164,1,4.73,4.78,4.79,4.94,4.88,4.97,4.71,True,6,1.73
390,4668026.0,a few days or more,0.0,0.0,False,1,True,False,Benito JuÃ¡rez,19.39286,-99.18249,Private room,2,1.0,1.0,2.0,True,False,False,False,False,False,False,False,499.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
393,4670591.0,within an hour,1.0,1.0,False,3,True,True,CuauhtÃ©moc,19.41066,-99.16193,Private room,2,1.0,1.0,1.0,True,True,True,True,True,False,False,False,359.0,1,1125,87,325,48,4.64,4.76,4.58,4.94,4.91,4.91,4.72,True,2,3.88
397,4720795.0,within a day,0.5,1.0,False,2,True,False,CuauhtÃ©moc,19.42178345,-99.16834259,Private room,2,1.0,1.0,2.0,True,False,False,True,True,False,False,False,1098.0,3,15,352,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
398,5414029.0,within an hour,1.0,0.97,True,1,True,True,CuauhtÃ©moc,19.413349,-99.170555,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,True,479.0,2,1125,131,101,27,4.96,4.93,4.94,4.99,4.99,4.98,4.96,False,1,1.79
404,4810186.0,within a day,1.0,0.43,False,2,True,True,CuauhtÃ©moc,19.40706,-99.17451,Private room,2,1.0,1.0,1.0,False,True,True,True,True,False,False,False,350.0,2,61,114,11,7,4.91,4.91,4.64,5.0,5.0,5.0,4.91,False,1,0.12
411,4832713.0,within an hour,1.0,0.5,False,3,True,True,Ãlvaro ObregÃ³n,19.35098,-99.18427,Private room,2,1.0,1.0,2.0,True,False,False,False,False,False,False,False,650.0,3,28,365,1,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,True,3,0.02
412,5557597.0,within a few hours,1.0,0.79,True,16,True,True,CuauhtÃ©moc,19.40936,-99.17693,Private room,2,1.0,1.0,1.0,False,False,False,False,False,False,False,False,1976.0,1,365,320,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,12,0.03
414,4833571.0,within a day,1.0,0.18,False,1,True,True,CuauhtÃ©moc,19.40707,-99.17086,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,700.0,1,32,363,18,2,4.83,4.83,4.89,4.89,4.83,4.83,4.78,False,1,0.19
415,4835517.0,within an hour,1.0,0.5,False,3,True,True,Ãlvaro ObregÃ³n,19.35285,-99.18361,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,550.0,1,1125,365,13,0,4.31,4.31,4.31,4.54,4.62,4.54,4.31,True,3,0.19
416,4835724.0,within an hour,1.0,0.5,False,3,True,True,Ãlvaro ObregÃ³n,19.3534,-99.18188,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,500.0,2,1125,365,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,3,0.04
418,4856659.0,unknown,0.0,0.0,False,1,True,True,CoyoacÃ¡n,19.35445,-99.15053,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,500.0,2,1125,364,82,0,4.9,4.94,4.98,4.99,4.99,4.94,4.91,False,1,0.88
420,4880262.0,a few days or more,0.0,0.0,False,1,True,True,CuauhtÃ©moc,19.41073,-99.17182,Private room,1,1.5,1.0,1.0,True,False,False,False,False,False,False,False,399.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
421,5578728.0,unknown,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.40591,-99.16695,Private room,1,1.0,1.0,1.0,False,False,False,False,False,False,False,False,599.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
424,5592595.0,unknown,0.0,0.0,False,1,True,False,Benito JuÃ¡rez,19.38688,-99.14789,Private room,2,3.0,3.0,1.0,True,False,False,True,False,False,False,False,690.0,2,1125,365,4,0,4.5,4.5,4.5,4.75,4.5,4.75,4.75,True,1,0.05
428,5601692.0,within an hour,1.0,1.0,True,12,True,True,CuauhtÃ©moc,19.41869,-99.17077,Private room,2,1.5,1.0,1.0,True,False,False,True,True,False,True,False,364.0,1,1125,165,330,56,4.82,4.87,4.73,4.87,4.88,4.97,4.87,True,12,3.6
429,4942075.0,within an hour,1.0,0.99,False,20,True,True,CuauhtÃ©moc,19.42471,-99.15656,Private room,1,2.5,1.0,1.0,True,False,False,False,False,False,False,False,299.0,4,1125,206,10,2,4.5,4.7,4.5,4.9,4.8,5.0,4.6,True,13,0.56
432,4955354.0,within a day,0.9,0.69,False,2,True,True,Benito JuÃ¡rez,19.39691,-99.17704,Private room,2,1.0,1.0,2.0,True,False,False,True,False,False,False,True,275.0,4,1125,275,51,14,4.92,4.96,4.78,5.0,4.96,4.96,4.94,False,2,0.57
433,5620121.0,within a day,1.0,0.0,False,1,True,False,CuauhtÃ©moc,19.41266,-99.17761,Private room,2,1.5,1.0,1.0,True,False,False,True,False,False,False,False,519.0,2,1125,202,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.03
435,5632011.0,unknown,0.0,0.0,False,1,True,True,Miguel Hidalgo,19.42964,-99.20166,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,True,False,3801.0,1,3,87,105,0,4.9,4.96,4.96,4.97,4.97,5.0,4.93,False,1,1.22
437,4978334.0,unknown,0.0,0.0,False,2,True,False,Ãlvaro ObregÃ³n,19.36394,-99.2194,Private room,6,2.0,3.0,6.0,True,True,False,False,False,False,True,False,2000.0,1,1125,264,11,0,4.73,5.0,4.82,4.73,4.91,4.55,4.73,False,2,0.14
441,5671067.0,within an hour,1.0,1.0,True,12,True,True,CuauhtÃ©moc,19.41909,-99.17242,Private room,2,1.5,1.0,1.0,True,False,False,False,False,False,True,False,340.0,1,60,316,329,59,4.78,4.81,4.66,4.85,4.84,4.96,4.82,True,12,3.64
458,5122937.0,a few days or more,0.0,0.0,False,1,True,False,Tlalpan,19.26939,-99.15149,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,True,False,600.0,1,1125,363,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
460,5750544.0,within a few hours,1.0,1.0,False,2,True,True,Cuajimalpa de Morelos,19.35457,-99.28723,Private room,2,1.5,1.0,2.0,True,False,False,False,True,False,False,False,600.0,2,1125,364,14,0,4.93,5.0,5.0,5.0,5.0,4.85,4.77,True,2,0.18
462,5145498.0,a few days or more,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.44526,-99.16192,Private room,1,1.0,1.0,1.0,True,True,False,True,False,False,False,False,400.0,25,29,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
463,5785465.0,within a day,0.89,0.5,False,3,True,True,CoyoacÃ¡n,19.34141,-99.13625,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,True,475.0,5,1124,346,2,0,4.5,5.0,5.0,4.0,4.5,4.5,5.0,False,3,0.02
464,5152399.0,within a few hours,1.0,0.5,False,1,True,True,CuauhtÃ©moc,19.40885,-99.17599,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,354.0,2,21,292,16,0,4.81,4.94,5.0,5.0,5.0,5.0,4.88,False,1,0.18
466,5838818.0,within a day,1.0,0.0,False,14,True,True,Benito JuÃ¡rez,19.37205,-99.14527,Private room,3,1.0,1.0,2.0,True,False,False,False,False,False,False,True,500.0,2,1125,359,6,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,False,3,0.07
468,5839163.0,within an hour,1.0,1.0,False,1,True,True,Benito JuÃ¡rez,19.39387,-99.15242,Private room,1,1.5,1.0,1.0,True,False,False,False,False,False,False,False,350.0,2,5,88,11,2,4.8,5.0,4.9,5.0,5.0,4.9,5.0,False,1,0.13
470,5850135.0,within an hour,1.0,1.0,False,1,True,True,Miguel Hidalgo,19.41415,-99.18207,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,False,500.0,2,1125,349,4,4,5.0,5.0,5.0,4.75,5.0,5.0,5.0,True,1,1.56
472,5881278.0,within an hour,1.0,1.0,False,4,True,True,CuauhtÃ©moc,19.41245,-99.17318,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,False,2350.0,1,365,351,73,20,4.81,4.86,4.82,4.95,4.86,4.93,4.73,True,4,0.83
473,5173777.0,within an hour,1.0,0.64,False,5,True,True,CoyoacÃ¡n,19.35473,-99.16258,Private room,2,1.0,1.0,1.0,True,True,True,False,True,False,False,False,1130.0,2,365,288,71,2,4.97,4.94,4.97,4.99,5.0,5.0,4.93,False,5,0.77
475,5180895.0,within an hour,1.0,0.97,False,7,True,True,Benito JuÃ¡rez,19.39509,-99.17629,Private room,1,2.5,1.0,1.0,False,False,False,False,True,False,False,True,353.0,28,1125,265,13,1,5.0,5.0,4.69,5.0,4.92,5.0,4.92,False,7,0.15
482,5189298.0,within an hour,1.0,1.0,False,3,True,True,Iztapalapa,19.36427,-99.13155,Private room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,False,353.0,1,1125,364,4,0,5.0,4.33,3.33,4.67,4.67,4.33,5.0,True,2,0.04
484,5969182.0,within a few hours,0.8,1.0,False,2,True,True,CuauhtÃ©moc,19.4372,-99.15464,Private room,16,1.0,6.0,18.0,True,False,False,True,True,False,False,False,459.0,1,1125,363,8,0,4.63,4.38,4.38,4.38,4.38,4.5,3.88,True,2,0.11
488,5999967.0,unknown,0.0,0.0,False,1,True,False,Tlalpan,19.29012,-99.13696,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,600.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
491,6018314.0,a few days or more,0.0,0.0,False,1,True,False,Cuajimalpa de Morelos,19.36793,-99.29336,Private room,2,1.0,1.0,1.0,False,False,False,False,False,False,False,False,600.0,1,1125,365,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,0.02
492,6031333.0,within an hour,1.0,0.99,False,20,True,True,CuauhtÃ©moc,19.40539,-99.17107,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,392.0,4,1125,206,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,13,0.0
494,5200568.0,within an hour,1.0,0.97,False,7,True,True,Benito JuÃ¡rez,19.39482,-99.17747,Private room,1,1.5,1.0,1.0,True,False,False,False,False,False,False,True,205.0,28,1125,91,22,2,4.73,4.82,4.64,4.95,5.0,4.95,4.82,False,7,0.25
495,5207830.0,within a few hours,1.0,0.95,True,2,True,True,CoyoacÃ¡n,19.32618,-99.12908,Private room,1,0.5,1.0,1.0,False,False,False,False,False,False,False,False,800.0,1,1125,365,1,0,5.0,2.0,3.0,4.0,5.0,5.0,5.0,False,1,0.01
498,6043473.0,within a few hours,0.9,0.87,True,8,True,True,Ãlvaro ObregÃ³n,19.33778,-99.19683,Private room,1,1.0,1.0,0.0,True,True,False,False,False,False,True,False,400.0,3,1125,343,19,0,5.0,5.0,4.95,4.95,5.0,5.0,4.89,False,6,0.22
499,6185520.0,within a few hours,1.0,1.0,False,3,True,True,CuauhtÃ©moc,19.43994,-99.15244,Private room,1,1.0,1.0,1.0,True,False,True,False,True,False,False,False,200.0,30,1125,172,17,0,4.88,4.82,4.88,5.0,5.0,4.76,4.88,False,2,0.23
503,6052413.0,unknown,0.0,1.0,False,2,True,True,Benito JuÃ¡rez,19.37021,-99.17824,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,439.0,4,1125,365,16,5,4.73,4.87,4.8,4.93,4.87,5.0,4.67,True,2,0.21
506,6065186.0,within an hour,0.86,1.0,True,1,True,True,CuauhtÃ©moc,19.41532,-99.17737,Private room,1,1.0,1.0,1.0,True,False,False,True,True,False,False,False,650.0,8,1125,334,17,7,4.93,4.93,4.93,5.0,4.93,5.0,4.93,True,1,0.22
507,6214515.0,within an hour,1.0,1.0,True,3,True,True,CuauhtÃ©moc,19.41257,-99.17481,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,True,True,1398.0,2,90,293,135,16,4.98,4.99,5.0,5.0,5.0,5.0,4.96,True,3,1.58
509,6075076.0,within a day,0.57,0.0,False,2,True,True,Miguel Hidalgo,19.42489,-99.17724,Private room,1,1.0,1.0,1.0,True,False,False,True,False,False,False,False,560.0,1,15,338,26,0,4.96,4.96,4.92,4.96,5.0,4.96,4.96,False,2,0.34
512,6271813.0,within an hour,1.0,0.5,False,1,True,False,Cuajimalpa de Morelos,19.38599,-99.25322,Private room,4,2.5,2.0,5.0,True,False,False,True,False,False,True,True,900.0,1,1125,327,6,1,4.33,4.33,5.0,4.33,4.33,5.0,5.0,False,1,0.07
516,6103915.0,within an hour,1.0,0.97,True,1,True,True,CuauhtÃ©moc,19.41344,-99.17465,Private room,2,1.0,1.0,1.0,True,False,True,False,True,False,True,False,1255.0,2,1125,346,243,41,4.8,4.91,4.79,4.91,4.87,4.97,4.79,False,1,2.73
522,6129043.0,unknown,0.0,1.0,False,2,True,True,Tlalpan,19.29647,-99.14472,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,559.0,1,1125,0,3,0,3.67,4.33,4.33,5.0,5.0,3.67,4.0,True,2,0.04
524,6130472.0,within a day,0.89,0.5,False,3,True,True,CoyoacÃ¡n,19.34007,-99.13551,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,True,400.0,5,1124,364,8,0,4.63,4.63,4.13,5.0,5.0,4.88,4.75,False,3,0.12
526,6130916.0,within a day,0.89,0.5,False,3,True,True,CoyoacÃ¡n,19.34055,-99.13604,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,True,350.0,7,1124,365,7,0,4.0,4.43,4.43,4.14,4.14,4.43,4.14,True,3,0.1
527,6322409.0,unknown,0.0,0.0,False,1,True,False,Benito JuÃ¡rez,19.38544,-99.14879,Private room,2,2.0,1.0,1.0,True,True,False,False,False,False,False,False,650.0,3,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
529,6144126.0,within a few hours,1.0,0.0,False,1,True,True,CuauhtÃ©moc,19.41559,-99.17794,Private room,1,1.0,1.0,1.0,True,False,True,False,True,False,False,True,399.0,4,1125,357,23,0,4.76,4.9,4.81,4.9,4.81,5.0,4.9,True,1,0.26
530,6328012.0,within an hour,1.0,0.0,False,2,True,True,Benito JuÃ¡rez,19.37162,-99.1767,Private room,3,1.0,1.0,1.0,True,False,False,False,False,False,False,False,320.0,1,1125,9,81,0,4.7,4.81,4.71,4.88,4.89,4.87,4.74,False,2,1.09
531,6145442.0,within an hour,1.0,0.89,True,4,True,True,CuauhtÃ©moc,19.40666,-99.17067,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,True,579.0,2,100,303,63,10,4.89,4.92,4.89,4.94,4.98,4.97,4.94,False,4,0.7
533,6177485.0,within an hour,1.0,0.89,True,4,True,True,CuauhtÃ©moc,19.40703,-99.16888,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,True,579.0,2,30,263,27,12,4.93,4.96,4.92,5.0,5.0,5.0,4.88,False,4,0.3
