,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,wifi,private_entrance,closet,cable_tv,dedicated_workspace,smart_lock,smoke_alarm,security_cameras,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
15953,47007395.0,unknown,0.0,0.0,False,1.0,True,True,Copacabana,-22.98051,-43.19504,Private room,2,1.0,1.0,1.0,"[""Fire extinguisher"", ""Dedicated workspace"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV""]",True,False,False,False,True,False,False,False,300,2,365,48,16,0,4.94,4.94,4.88,5.0,4.88,4.94,4.94,True,1,0.76
15960,47172858.0,within an hour,1.0,0.9,False,4.0,True,True,Flamengo,-22.93982,-43.17702,Private room,2,1.0,1.0,1.0,"[""Stainless steel electric stove"", ""Dedicated workspace"", ""Iron"", ""Essentials"", ""Toaster"", ""Kitchen"", ""Host greets you"", ""Elevator"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Security cameras on property"", ""Clothing storage: wardrobe"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Pour-over coffee"", ""TV"", ""Hangers"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Portable fans"", ""Coffee maker"", ""Cleaning products"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware""]",True,False,True,False,True,False,False,True,83,2,120,143,6,6,4.5,5.0,5.0,5.0,5.0,4.83,4.67,False,4,0.7
15961,47174090.0,within an hour,1.0,0.99,False,373.0,True,True,JacarepaguÃ¡,-22.96993,-43.39883,Private room,2,1.0,1.0,1.0,"[""Bed linens"", ""Air conditioning"", ""Hangers"", ""Hair dryer"", ""Gym"", ""Pool"", ""Refrigerator"", ""Room-darkening shades"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Elevator"", ""Patio or balcony"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,141,1,365,273,1,0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,True,2,0.08
15962,46936114.0,unknown,0.0,0.67,False,3.0,True,False,Copacabana,-22.97581,-43.1918,Private room,2,1.0,1.0,1.0,"[""Bed linens"", ""Air conditioning"", ""Lock on bedroom door"", ""Iron"", ""Essentials"", ""Washer"", ""Refrigerator"", ""Ceiling fan"", ""Hot water"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Stove"", ""TV""]",True,False,False,False,False,False,False,False,140,3,7,0,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.11
15968,47174495.0,within an hour,1.0,0.95,False,28.0,True,True,Camorim,-22.97638,-43.4158,Private room,2,1.0,1.0,1.0,"[""Heating"", ""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""Dryer"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Gym"", ""Essentials"", ""Washer"", ""Pool"", ""Hot tub"", ""Shampoo"", ""Building staff"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Free parking on premises""]",True,False,False,False,True,False,False,False,280,1,390,314,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,27,0.05
15972,47178011.0,within an hour,1.0,0.78,False,2.0,True,True,Barra da Tijuca,-23.00418,-43.3237,Private room,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Iron"", ""Essentials"", ""Washer"", ""Kitchen"", ""Private fenced garden or backyard"", ""Shared gym in building"", ""Hair dryer"", ""Shampoo"", ""Wifi"", ""BBQ grill"", ""TV with standard cable"", ""Free parking on premises"", ""Cable TV"", ""Refrigerator"", ""First aid kit"", ""Breakfast"", ""Coffee maker"", ""Outdoor dining area"", ""Shared patio or balcony"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Shared pool""]",True,False,False,True,True,False,False,False,190,3,1125,145,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.1
15973,47179184.0,within an hour,1.0,1.0,False,9.0,True,True,Ipanema,-22.98638,-43.20155,Private room,6,1.0,1.0,6.0,"[""Bed linens"", ""Air conditioning"", ""Fire extinguisher"", ""Lock on bedroom door"", ""First aid kit"", ""Building staff"", ""Security cameras on property"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Carbon monoxide alarm""]",True,False,False,False,False,False,True,True,371,1,365,357,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,9,0.0
15975,46938844.0,unknown,0.0,0.5,False,2.0,True,True,Copacabana,-22.96293,-43.17892,Private room,1,1.5,1.0,1.0,"[""Essentials"", ""Washer"", ""Security cameras on property"", ""Wifi"", ""Kitchen""]",True,False,False,False,False,False,False,True,95,5,20,50,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,2,0.0
15978,47009931.0,within a day,0.5,0.8,False,1.0,True,True,Flamengo,-22.93867,-43.17545,Private room,3,1.0,1.0,1.0,"[""Air conditioning"", ""Private entrance"", ""Lock on bedroom door"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV""]",True,True,False,False,False,False,False,False,346,3,1125,90,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
15979,46939943.0,within an hour,0.78,0.99,False,7.0,True,True,Copacabana,-22.9792,-43.1911,Private room,3,1.0,1.0,1.0,"[""Air conditioning"", ""Cooking basics"", ""Essentials"", ""Building staff"", ""Security cameras on property"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",True,False,False,False,False,False,False,True,114,1,365,98,6,3,4.67,4.83,4.83,4.83,5.0,4.83,4.5,True,7,0.32
15987,47267605.0,unknown,0.0,1.0,False,120.0,True,True,Copacabana,-22.97509,-43.18854,Private room,2,1.0,1.0,1.0,"[""Single level home"", ""Essentials"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Shared gym in building"", ""Bed linens"", ""Private entrance"", ""Cooking basics"", ""Wifi"", ""Freezer"", ""Hangers"", ""Refrigerator"", ""HDTV"", ""Crib"", ""Patio or balcony"", ""Air conditioning"", ""Coffee maker"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,True,False,False,False,False,False,False,275,1,1125,315,3,1,4.33,5.0,4.33,5.0,5.0,5.0,4.0,True,77,0.15
15997,47184007.0,within an hour,1.0,1.0,False,1.0,True,True,Rio Comprido,-22.92444,-43.20899,Private room,2,1.0,1.0,1.0,"[""Dryer"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Window AC unit"", ""Kitchen"", ""Window guards"", ""Elevator"", ""HDTV with Netflix"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Oven"", ""Wine glasses"", ""Freezer"", ""Body soap"", ""Refrigerator"", ""Ceiling fan"", ""Bluetooth sound system"", ""Game console: PS4"", ""Drying rack for clothing"", ""Hot water kettle"", ""Fast wifi \u2013 317 Mbps"", ""Coffee maker"", ""Cleaning products"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Gas stove""]",False,False,False,False,False,False,False,False,180,2,365,89,4,3,5.0,5.0,5.0,5.0,5.0,4.5,4.75,False,1,0.19
16007,47197727.0,within a few hours,1.0,0.96,False,7.0,True,True,Copacabana,-22.97373,-43.19481,Private room,1,1.0,2.0,1.0,"[""Dryer"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Kitchen"", ""Clothing storage"", ""Ping pong table"", ""Bed linens"", ""Shared gym in building"", ""Private entrance"", ""Lock on bedroom door"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Security cameras on property"", ""Oven"", ""Wifi"", ""BBQ grill"", ""Pour-over coffee"", ""Freezer"", ""TV"", ""Body soap"", ""Free parking on premises"", ""Lockbox"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Board games"", ""Drying rack for clothing"", ""Fire extinguisher"", ""Barbecue utensils"", ""Coffee maker"", ""Cleaning products"", ""Shared patio or balcony"", ""Hot water"", ""Pool table"", ""Dishes and silverware"", ""Long term stays allowed"", ""Stove""]",True,True,True,False,False,False,False,True,56,2,365,103,34,28,4.65,4.79,4.47,4.62,4.53,4.74,4.71,False,7,1.64
16025,47203641.0,unknown,0.0,1.0,False,1.0,True,True,Copacabana,-22.9759,-43.19282,Private room,2,1.0,2.0,1.0,"[""Hangers"", ""Essentials"", ""Wifi"", ""Kitchen"", ""Elevator""]",True,False,False,False,False,False,False,False,2000,1,10,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
16030,47269777.0,within an hour,1.0,0.33,False,1.0,True,True,Barra de Guaratiba,-23.06013,-43.56196,Private room,2,1.0,1.0,2.0,"[""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Kitchen"", ""Paid parking on premises"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Oven"", ""Wifi"", ""Waterfront"", ""TV with standard cable"", ""Free parking on premises"", ""Cable TV"", ""Paid parking off premises"", ""Hangers"", ""Refrigerator"", ""Beachfront"", ""Fire extinguisher"", ""Lake access"", ""Barbecue utensils"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,True,True,False,False,False,150,1,1125,365,2,0,5.0,4.5,5.0,3.0,5.0,5.0,5.0,True,1,0.1
16038,47270343.0,unknown,0.0,1.0,False,120.0,True,True,Copacabana,-22.98548,-43.19188,Private room,2,1.0,1.0,2.0,"[""Bed linens"", ""Air conditioning"", ""Single level home"", ""Hangers"", ""Dedicated workspace"", ""Private entrance"", ""Hair dryer"", ""Gym"", ""Essentials"", ""Microwave"", ""Coffee maker"", ""Pool"", ""Shampoo"", ""Wifi"", ""Crib"", ""Long term stays allowed"", ""Elevator"", ""TV"", ""Sauna""]",True,True,False,False,True,False,False,False,244,1,1125,314,4,4,4.75,5.0,5.0,5.0,4.5,5.0,4.75,True,77,0.35
16040,47032634.0,within a day,0.9,0.25,False,1.0,True,True,Copacabana,-22.98307,-43.19298,Private room,2,1.0,1.0,2.0,"[""Dedicated workspace"", ""Iron"", ""Essentials"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Private entrance"", ""Lock on bedroom door"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Pour-over coffee"", ""Mini fridge"", ""Body soap"", ""Paid parking garage off premises"", ""Hangers"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Ceiling fan"", ""Drying rack for clothing"", ""Hot water kettle"", ""Portable fans"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Rice maker"", ""Stove""]",True,True,False,False,True,False,False,False,150,2,1125,82,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.34
16046,47272675.0,within a day,0.9,0.83,False,7.0,True,True,Leme,-22.96071,-43.17032,Private room,2,1.0,1.0,1.0,"[""Essentials"", ""High chair"", ""Kitchen"", ""Children\u2019s dinnerware"", ""Bed linens"", ""Cooking basics"", ""Shampoo"", ""Wifi"", ""Freezer"", ""Free parking on premises"", ""Body soap"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Patio or balcony"", ""Baby bath"", ""Air conditioning"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,False,False,False,False,False,220,2,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,4,0.0
16052,47220527.0,within a few hours,1.0,0.96,False,7.0,True,True,Copacabana,-22.97331,-43.19276,Private room,3,1.0,1.0,1.0,"[""Free street parking"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Kitchen"", ""Ping pong table"", ""Bed linens"", ""Lock on bedroom door"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Security cameras on property"", ""Oven"", ""Wifi"", ""BBQ grill"", ""Freezer"", ""Body soap"", ""Free parking on premises"", ""Lockbox"", ""Extra pillows and blankets"", ""Refrigerator"", ""Gym"", ""Air conditioning"", ""Fire extinguisher"", ""Barbecue utensils"", ""Coffee maker"", ""Shared patio or balcony"", ""Hot water"", ""Pool table"", ""Dishes and silverware"", ""Long term stays allowed"", ""Stove""]",True,False,False,False,False,False,False,True,100,2,365,209,21,8,4.38,4.52,4.33,4.62,4.62,4.95,4.67,False,7,1.08
16076,47236565.0,a few days or more,0.0,0.0,False,1.0,False,False,Recreio dos Bandeirantes,-23.0221,-43.48871,Private room,2,1.0,1.0,2.0,"[""Air conditioning"", ""Hangers"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Hair dryer"", ""Gym"", ""Essentials"", ""Washer"", ""Pool"", ""Hot tub"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV""]",True,False,False,False,True,False,False,False,180,1,365,87,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
16084,47250967.0,within a day,0.65,1.0,False,1.0,True,True,Ipanema,-22.9831,-43.20483,Private room,2,2.0,1.0,1.0,"[""Air conditioning"", ""Hangers"", ""Dryer"", ""Dedicated workspace"", ""Private entrance"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Shampoo"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV""]",True,True,False,False,True,False,False,False,90,1,1125,111,21,20,5.0,4.95,4.9,4.95,4.95,5.0,4.9,True,1,1.66
16087,47252984.0,within a day,0.7,0.95,False,1.0,True,True,Santa Teresa,-22.9187,-43.18667,Private room,3,1.0,1.0,3.0,"[""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Room-darkening shades"", ""Kitchen"", ""Conditioner"", ""Clothing storage"", ""Bed linens"", ""Private entrance"", ""Lock on bedroom door"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Shampoo"", ""Wifi"", ""Body soap"", ""Paid parking off premises"", ""Hangers"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Ceiling fan"", ""Safe"", ""Drying rack for clothing"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Stove""]",True,True,True,False,True,False,False,False,85,1,1125,365,19,14,4.89,4.95,4.32,5.0,4.95,4.74,4.84,True,1,0.91
16090,47290295.0,unknown,0.0,0.0,False,1.0,True,True,Santa Teresa,-22.91641,-43.17923,Private room,2,2.0,1.0,1.0,"[""Single level home"", ""Dryer"", ""Dedicated workspace"", ""Iron"", ""Essentials"", ""Washer"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Oven"", ""Wifi"", ""TV"", ""Free parking on premises"", ""Refrigerator"", ""Outdoor furniture"", ""Patio or balcony"", ""Coffee maker"", ""Long term stays allowed"", ""Dishes and silverware"", ""Backyard"", ""Stove""]",True,False,False,False,True,False,False,False,51,2,1125,0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.05
16098,47292873.0,within a day,0.57,0.96,False,4.0,True,True,Copacabana,-22.96977,-43.185295,Private room,2,1.0,1.0,1.0,"[""Dryer"", ""Dedicated workspace"", ""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Kitchen"", ""Lock on bedroom door"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Security cameras on property"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Hangers"", ""Refrigerator"", ""Patio or balcony"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Backyard"", ""Stove""]",True,False,False,False,True,False,False,True,184,1,365,90,6,6,4.67,4.67,4.5,4.67,5.0,5.0,4.33,True,1,1.91
16099,47293011.0,within an hour,0.8,0.94,False,3.0,True,True,Botafogo,-22.94138,-43.1866,Private room,1,1.0,1.0,1.0,"[""Dedicated workspace"", ""Free street parking"", ""Essentials"", ""Dining table"", ""Kitchen"", ""Host greets you"", ""Bed linens"", ""Lock on bedroom door"", ""Cooking basics"", ""Shared garden or backyard"", ""Ethernet connection"", ""Luggage dropoff allowed"", ""Wifi"", ""Wine glasses"", ""Pour-over coffee"", ""Children\u2019s books and toys for ages 5-10 years old and 10+ years old"", ""Clothing storage: walk-in closet"", ""Body soap"", ""Laundromat nearby"", ""Board games"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Portable fans"", ""Coffee maker"", ""Outdoor dining area"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Gas stove""]",True,False,True,False,True,False,False,False,55,2,30,148,1,1,4.0,2.0,1.0,3.0,5.0,5.0,1.0,True,3,0.1
16113,47267016.0,within an hour,1.0,1.0,False,7.0,True,True,Bonsucesso,-22.8697016,-43.2536638,Private room,2,1.0,1.0,1.0,"[""Lock on bedroom door"", ""Portable fans"", ""Dining table"", ""Microwave"", ""Refrigerator"", ""Security cameras on property"", ""AC - split type ductless system"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Gas stove"", ""TV""]",True,False,False,False,False,False,False,True,77,2,365,361,2,2,3.0,3.0,3.0,4.5,4.0,3.0,3.0,True,2,2.0
16123,47076274.0,within a few hours,0.9,0.75,False,1.0,True,True,Recreio dos Bandeirantes,-23.02016,-43.47795,Private room,4,1.0,1.0,1.0,"[""Iron"", ""Essentials"", ""Washer"", ""Kitchen"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Ethernet connection"", ""Luggage dropoff allowed"", ""Wifi"", ""BBQ grill"", ""TV"", ""Body soap"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Air conditioning"", ""Barbecue utensils"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Backyard"", ""Stove""]",True,False,False,False,False,False,False,False,292,1,30,89,2,1,5.0,4.0,5.0,5.0,5.0,5.0,4.0,False,1,0.1
16134,47087908.0,within an hour,1.0,1.0,False,4.0,True,True,Leblon,-22.98693,-43.22237,Private room,7,1.5,3.0,6.0,"[""Dedicated workspace"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Toaster"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Private entrance"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Ethernet connection"", ""Luggage dropoff allowed"", ""Clothing storage: wardrobe"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Freezer"", ""TV"", ""Body soap"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Refrigerator"", ""Drying rack for clothing"", ""Air conditioning"", ""Fire extinguisher"", ""Portable fans"", ""Baking sheet"", ""Coffee maker"", ""Cleaning products"", ""Hot water"", ""Outdoor shower"", ""Dishes and silverware"", ""Stove""]",True,True,True,False,True,False,False,False,1025,5,15,331,4,4,4.75,5.0,4.25,5.0,5.0,5.0,5.0,True,2,0.59
16144,47477952.0,within an hour,0.9,0.98,False,6.0,True,False,Copacabana,-22.96823,-43.18665,Private room,2,1.0,1.0,1.0,"[""Cable TV"", ""Bed linens"", ""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""Dedicated workspace"", ""Lock on bedroom door"", ""First aid kit"", ""Iron"", ""Essentials"", ""Extra pillows and blankets"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Host greets you"", ""TV with standard cable""]",True,False,False,True,True,False,False,False,166,1,365,54,11,5,4.73,4.91,4.91,5.0,4.73,4.91,4.73,True,6,0.54
16146,47482549.0,within an hour,1.0,1.0,True,2.0,True,True,Centro,-22.91448,-43.17678,Private room,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Kitchen"", ""Elevator"", ""Clothing storage"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Ethernet connection"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Pour-over coffee"", ""TV"", ""Body soap"", ""Bikes"", ""Paid parking off premises"", ""Lockbox"", ""Hangers"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Refrigerator"", ""Ceiling fan"", ""Beachfront"", ""Mosquito net"", ""Drying rack for clothing"", ""Coffee maker"", ""Hot water"", ""Private patio or balcony"", ""Dishes and silverware"", ""Rice maker"", ""Stove"", ""Long term stays allowed"", ""Nespresso machine""]",True,False,True,False,True,False,False,False,109,2,1125,8,42,27,4.98,4.98,4.88,4.95,5.0,4.98,4.93,True,2,2.04
16147,47485105.0,within an hour,1.0,1.0,True,6.0,True,True,Copacabana,-22.97148,-43.19125,Private room,2,1.5,1.0,2.0,"[""Dedicated workspace"", ""Wifi \u2013 29 Mbps"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Dining table"", ""Toaster"", ""Window AC unit"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Clothing storage: wardrobe"", ""Pour-over coffee"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Drying rack for clothing"", ""Portable fans"", ""Coffee maker"", ""Cleaning products"", ""Hot water"", ""Dishes and silverware"", ""Stove""]",True,False,True,False,True,False,False,False,93,3,15,0,7,5,5.0,5.0,5.0,5.0,4.86,5.0,5.0,True,4,0.42
16148,47097623.0,within an hour,1.0,1.0,True,8.0,True,True,ItanhangÃ¡,-22.98348,-43.30508,Private room,3,1.5,1.0,1.0,"[""Heating"", ""Dryer"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Kitchen"", ""Dishwasher"", ""Lock on bedroom door"", ""Cooking basics"", ""Private pool"", ""Security cameras on property"", ""Oven"", ""Wifi"", ""BBQ grill"", ""TV"", ""Free parking on premises"", ""Shared fenced garden or backyard"", ""Hangers"", ""Refrigerator"", ""Outdoor furniture"", ""Air conditioning"", ""Coffee maker"", ""Outdoor dining area"", ""Shared patio or balcony"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,False,True,False,False,True,129,1,30,91,100,50,4.96,4.94,4.88,4.95,4.93,4.92,4.9,True,8,4.72
16153,47486487.0,within an hour,1.0,1.0,False,1.0,True,False,Leblon,-22.98018,-43.22104,Private room,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Smoke alarm"", ""Kitchen"", ""Conditioner"", ""Bed linens"", ""Private entrance"", ""Cooking basics"", ""Hair dryer"", ""Ethernet connection"", ""Shampoo"", ""Oven"", ""Carbon monoxide alarm"", ""TV"", ""Body soap"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Shower gel"", ""Ceiling fan"", ""Fast wifi \u2013 200 Mbps"", ""Fire extinguisher"", ""Breakfast"", ""Coffee maker"", ""AC - split type ductless system"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Rice maker"", ""Stove"", ""Nespresso machine""]",False,True,False,False,True,False,True,False,500,1,365,365,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.05
16174,47517536.0,within an hour,1.0,0.63,False,2.0,True,True,Botafogo,-22.95321,-43.17788,Private room,3,1.5,1.0,1.0,"[""Children\u2019s dinnerware"", ""Air conditioning"", ""Lockbox"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Fast wifi \u2013 176 Mbps"", ""Coffee maker"", ""Refrigerator"", ""Outdoor dining area"", ""Outdoor furniture"", ""Hot water"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Long term stays allowed"", ""TV""]",False,False,False,False,True,False,False,False,230,2,1125,318,3,3,5.0,5.0,4.67,5.0,5.0,4.67,4.33,False,2,0.45
16178,47353205.0,unknown,0.0,0.67,False,2.0,True,False,GlÃ³ria,-22.92025,-43.17802,Private room,1,1.0,1.0,1.0,"[""Dedicated workspace"", ""Iron"", ""Essentials"", ""Washer"", ""Kitchen"", ""Elevator"", ""Clothing storage"", ""Bed linens"", ""Cooking basics"", ""Oven"", ""Wifi"", ""Extra pillows and blankets"", ""Refrigerator"", ""Ceiling fan"", ""Drying rack for clothing"", ""Air conditioning"", ""Pocket wifi"", ""Coffee maker"", ""Cleaning products"", ""Hot water"", ""Dishes and silverware"", ""Stove""]",True,False,True,False,True,False,False,False,200,3,6,0,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
16179,47805542.0,within a day,0.7,0.5,False,1.0,True,False,Recreio dos Bandeirantes,-23.02144,-43.45786,Private room,2,1.0,1.0,1.0,"[""Hot water kettle"", ""Air conditioning"", ""Free street parking"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Essentials"", ""Ethernet connection"", ""Dining table"", ""Microwave"", ""Coffee maker"", ""Ceiling fan"", ""Refrigerator"", ""Hot water"", ""Wifi"", ""Freezer"", ""Pour-over coffee"", ""Drying rack for clothing"", ""Patio or balcony"", ""Nespresso machine""]",True,False,False,False,False,False,False,False,230,3,5,90,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
16181,47530442.0,a few days or more,0.25,1.0,False,1.0,True,True,GÃ¡vea,-22.98491,-43.24703,Private room,1,1.5,1.0,1.0,"[""Hair dryer"", ""Iron"", ""Essentials"", ""Ceiling fan"", ""Wifi"", ""Long term stays allowed""]",True,False,False,False,False,False,False,False,150,2,1125,363,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
16183,47531870.0,unknown,0.0,0.0,False,1.0,True,True,Flamengo,-22.92657,-43.17594,Private room,1,1.0,1.0,1.0,"[""Dedicated workspace"", ""Iron"", ""Essentials"", ""Washer"", ""Dining table"", ""Kitchen"", ""Clothing storage"", ""Lock on bedroom door"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Bread maker"", ""TV"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Trash compactor"", ""Air conditioning"", ""Pocket wifi"", ""Coffee maker"", ""Cleaning products"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,True,False,True,False,False,False,250,60,365,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
